Date,Open,High,Low,Close,Volume
2000-01-03,30.23458578148667,30.269640373697086,29.638657713909538,30.05931282043457,4275000
2000-01-04,29.83146488765757,30.39233849306594,29.095318280559088,29.480918884277344,4270800
2000-01-05,29.410808327414774,29.551026722301135,28.744770951704545,28.9200439453125,5098400
2000-01-06,29.480927176713116,30.69031122855212,29.463399871614,30.25212860107422,6524200
2000-01-07,30.72536029324511,32.8111092235909,30.620196481631037,32.67089080810547,9832000
2000-01-10,32.47808322135329,32.898738373707566,32.07495536701377,32.51313781738281,6862000
2000-01-11,32.35538987647703,33.021427154541016,32.09248042460966,33.021427154541016,4421800
2000-01-12,32.705943828974014,33.196708259419495,32.56572542027531,32.81110763549805,6231600
2000-01-13,32.77605558478314,32.81111018968665,32.12754539406818,32.25023651123047,5285200
2000-01-14,32.39045240940192,32.81110763549805,32.35539780722724,32.81110763549805,4904400
2000-01-18,32.7935905456543,33.091554756918924,32.5482082540246,32.7935905456543,4456800
2000-01-19,32.057528379033215,32.61994115761274,31.93450058371894,32.44418716430664,5553400
2000-01-20,32.05750074285987,32.12780227957667,30.264811556581524,31.65326690673828,10231800
2000-01-21,31.67087148850964,31.67087148850964,27.980037408272665,28.87638282775879,24378800
2000-01-24,26.995806107954543,30.61633739587032,26.66187361052542,28.999401092529297,28554600
2000-01-25,29.140012689737173,29.157588089429414,27.277020322359526,27.41762351989746,17097800
2000-01-26,27.83943018942886,28.349116726987848,27.786703995888278,28.296390533447266,10243200
2000-01-27,28.6830542212134,29.368494855176223,28.45457400989246,29.263042449951172,8989000
2000-01-28,29.15758079100992,29.15758079100992,27.944878515796127,28.20850944519043,9583400
2000-01-31,28.190938162818394,28.436993732818056,27.663676227104833,28.419418334960938,4518200
2000-02-01,28.313960649260324,28.36668683296472,27.769123417648238,27.98002815246582,4044200
2000-02-02,28.050323863446486,28.12062542701402,27.64608987293316,27.733966827392578,3920800
2000-02-03,28.067909696536322,28.067909696536322,27.18913982501045,27.505496978759766,6259600
2000-02-04,27.45276475015605,27.47034014372209,26.433391923325672,26.644296646118164,7647800
2000-02-07,26.433396981165174,26.661877141241735,26.02916285179895,26.222492218017578,6464400
2000-02-08,26.433397377751202,26.960659293530817,26.09946483109078,26.925508499145508,6787800
2000-02-09,26.784909101242715,26.96066309797003,26.36309950909716,26.433401107788086,6255800
2000-02-10,26.36310227994469,26.626733302744135,25.326153590266866,25.712812423706055,5267800
2000-02-11,25.677661308288574,26.415828163146973,25.677661308288574,26.363101959228516,5335000
2000-02-14,26.345517144235625,26.380667934287974,25.589775158110122,25.835830688476562,5252200
2000-02-15,26.011587845127515,26.943083896338162,25.90613546197159,26.925508499145508,6864000
2000-02-16,26.94308395119556,27.066111731794628,26.152191075915848,26.446578979492188,5314600
2000-02-17,26.433405460390574,26.714611901458557,26.152199019322588,26.48613166809082,4682400
2000-02-18,26.38066685277314,26.556420795829588,25.870980417909436,26.332334518432617,4651600
2000-02-22,25.958863952759938,26.27522113024787,25.32614959778407,26.117042541503906,5226800
2000-02-23,26.1170396949505,26.1170396949505,25.34372223426556,25.484325408935547,5357000
2000-02-24,25.414014800120206,25.554617924878826,24.341915973835746,24.88675308227539,7223200
2000-02-25,24.95706376175173,25.027365349813003,23.93769073486328,23.93769073486328,7177200
2000-02-28,24.13101338463423,25.308564656863286,23.90253328703755,24.851604461669922,7081600
2000-02-29,25.167972277102734,25.273424674911823,24.535257890248197,24.71101188659668,6661800
2000-03-01,24.746163776170768,24.939493180672102,24.42980656880495,24.816465377807617,4153600
2000-03-02,24.746143731545274,24.869171434756083,24.377060621912854,24.552814483642578,3565800
2000-03-03,24.69343243386636,25.25584512986901,24.464952276115284,24.869186401367188,4902200
2000-03-06,24.851617007361213,24.86919240835652,24.359505779492675,24.58798599243164,3668600
2000-03-07,16.30997917300365,20.352323149071363,16.099074269904463,17.15359878540039,137287200
2000-03-08,17.15358803190034,17.346917405210693,16.0639133823329,16.309968948364258,74584200
2000-03-09,16.45056880604137,16.73177511041815,15.88815619728782,16.23966407775879,34217200
2000-03-10,16.063919996660807,16.239674044764318,14.833641659936239,15.114848136901855,48561600
2000-03-13,15.114843418504474,16.09906578063965,14.974240223913734,16.09906578063965,35996800
2000-03-14,16.151791395093294,16.309969983293335,15.501501643604227,15.677255630493164,20742000
2000-03-15,15.870581137828339,16.45056915283203,15.36089470040085,16.45056915283203,24737400
2000-03-16,16.78450639163278,17.012986583351342,16.520875401188288,16.83723258972168,27405200
2000-03-17,16.837231708452137,16.837231708452137,16.028763380071346,16.204517364501953,22202400
2000-03-20,16.415419149911532,16.59996079988377,16.15178822137976,16.345117568969727,11856000
2000-03-21,16.081483269992628,16.16936022775215,15.782701613610252,16.028757095336914,14933000
2000-03-22,16.099058661544532,16.222086402407864,15.571796914987397,16.028757095336914,15490200
2000-03-23,15.729978988910544,15.99360992168558,15.62452661580053,15.800280570983887,13621800
2000-03-24,15.870582580566406,15.888157976558174,15.50149926473928,15.870582580566406,14311600
2000-03-27,15.817854091592503,16.028758812813738,15.501497009760653,15.53664779663086,11909400
2000-03-28,15.519070740331683,16.063907878440723,15.519070740331683,16.028757095336914,12057600
2000-03-29,16.081490135802248,16.520875112190286,16.063914736746725,16.503299713134766,15731600
2000-03-30,16.573599911969282,16.907532465868982,16.309968948364258,16.309968948364258,16008000
2000-03-31,16.731774292328286,16.731774292328286,15.817853847789344,15.958456993103027,12033600
2000-04-03,15.958459757957137,16.87238036083574,15.958459757957137,16.73177719116211,10071400
2000-04-04,17.118438765758604,17.99720872293307,16.872383177749754,17.856605529785156,27514000
2000-04-05,17.62812863654897,17.891759672987884,17.311771392822266,17.311771392822266,13620000
2000-04-06,17.43479189929734,17.698422825193976,17.153585578340934,17.64569664001465,7827000
2000-04-07,17.821450102857767,17.9269024703303,17.575394578755194,17.839025497436523,7794800
2000-04-10,17.979628086090088,18.559616088867188,17.926901904019445,18.559616088867188,11747000
2000-04-11,18.454159999499318,18.788092418537875,17.926898285227907,18.682640075683594,10197600
2000-04-12,19.10445683017521,20.457762419801234,19.016579843835856,19.49111557006836,20645800
2000-04-13,19.543842315673828,19.649294702269188,18.89355259833576,19.543842315673828,11353400
2000-04-14,19.122025141640314,19.192326704661053,17.43478762914264,17.715993881225586,17381800
2000-04-17,17.680844175642815,19.43838335811228,17.645693391993426,19.40323257446289,15054000
2000-04-18,19.370041074003943,19.370041074003943,18.469519565549795,18.66374969482422,14387600
2000-04-19,18.73437883274219,19.14049637577053,18.522491418988274,18.66374969482422,7923200
2000-04-20,18.681401291654417,19.493636130422,18.681401291654417,19.47597885131836,8139200
2000-04-24,19.47598913037185,20.05867964832495,19.3523881114121,19.917421340942383,8723200
2000-04-25,19.917415989975986,19.917415989975986,17.922142934242576,18.151687622070312,20658400
2000-04-26,17.8691732854019,17.904487857112176,16.915679849224325,17.16288185119629,24605400
2000-04-27,16.950992529397137,17.58665474924953,16.739105122779673,17.19819450378418,15193000
2000-04-28,17.215857695336123,17.215857695336123,16.70379628696202,16.880369186401367,10627400
2000-05-01,16.89802099016754,17.074593832280055,16.59784715857627,16.86712074279785,7527600
2000-05-02,16.792070406731394,16.968643176518263,16.668469467880584,16.898014068603516,5692200
2000-05-03,17.127567291259766,17.410083865136215,17.039280861923377,17.127567291259766,7259400
2000-05-04,17.109907156185873,17.42773824887044,16.950991609843587,17.07459259033203,6600800
2000-05-05,17.02162166493629,17.19819450378418,16.89802067774277,17.19819450378418,4403000
2000-05-08,16.986308015038215,17.339453711816557,16.968650730199297,17.286481857299805,5588600
2000-05-09,17.30413809240577,17.816199321670837,17.30413809240577,17.72791290283203,8452800
2000-05-10,17.886831192566333,18.31060606780976,17.780887473755477,18.134033203125,8208000
2000-05-11,18.187007812353283,18.416552571149975,17.869176607865555,18.36358070373535,6666800
